PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
914452190,1080.0,134000.0,20,RL,71.0,9187.0,Pave,No Alley,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,TA,Y,SBrkr,1080.0,0.0,0.0,0,0,1,1,3,1,TA,5,Typ,0,No Fireplace,Attchd,Unf,2,484.0,TA,TA,Y,120.0,0.0,158.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2007,WD ,Normal
535425060,1312.0,186000.0,20,RL,76.0,11355.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,TA,TA,No,BLQ,637.0,Unf,0.0,675.0,1312.0,GasA,Ex,Y,SBrkr,1312.0,0.0,0.0,0,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2,495.0,TA,TA,Y,0.0,304.0,144.0,0.0,0.0,0.0,No Pool,MnPrv,Othr,6500.0,4,2008,WD ,Normal
532376250,925.0,133500.0,20,RL,0.0,8638.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,181.0,Unf,0.0,744.0,925.0,GasA,Gd,Y,SBrkr,925.0,0.0,0.0,1,0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,Unf,2,484.0,TA,TA,Y,203.0,74.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,10,2006,WD ,Normal
535379110,1534.0,148000.0,70,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Ex,Y,SBrkr,751.0,783.0,0.0,0,0,1,1,3,1,Gd,6,Typ,0,No Fireplace,No Garage,No Garage,0,0.0,No Garage,No Garage,N,0.0,112.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2007,WD ,Normal
528118010,2376.0,325300.0,60,RL,101.0,14215.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158.0,1218.0,0.0,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,RFn,3,853.0,TA,TA,Y,240.0,154.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,11,2006,New,Partial
528235160,1959.0,215000.0,60,RL,59.0,11796.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847.0,1112.0,0.0,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,434.0,TA,TA,Y,100.0,48.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2007,WD ,Normal
905478030,1716.0,131000.0,50,RL,60.0,11409.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292.0,Unf,0.0,476.0,768.0,GasA,Gd,Y,SBrkr,1148.0,568.0,0.0,0,0,1,1,3,1,TA,8,Min2,1,Gd,Attchd,Unf,1,281.0,TA,TA,Y,0.0,0.0,0.0,0.0,160.0,0.0,No Pool,No Fence,No Misc Feature,0.0,1,2009,WD ,Normal
902106130,936.0,109500.0,30,RM,56.0,4485.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,0.0,357.0,936.0,GasA,TA,Y,SBrkr,936.0,0.0,0.0,1,0,1,0,2,1,TA,5,Typ,1,Gd,No Garage,No Garage,0,0.0,No Garage,No Garage,P,51.0,0.0,135.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,5,2010,WD ,Normal
902102080,1230.0,110000.0,50,RM,60.0,10440.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,Gd,Y,SBrkr,682.0,548.0,0.0,0,0,1,1,2,1,TA,5,Typ,0,No Fireplace,Detchd,Unf,2,440.0,TA,TA,Y,74.0,0.0,128.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,5,2009,WD ,Normal
909176170,2592.0,150000.0,90,RL,60.0,10890.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,371.0,Unf,0.0,925.0,1296.0,Grav,Fa,N,FuseA,1296.0,1296.0,0.0,2,0,2,0,6,2,TA,12,Min2,0,No Fireplace,No Garage,No Garage,0,0.0,No Garage,No Garage,Y,0.0,742.0,240.0,0.0,0.0,0.0,No Pool,No Fence,Shed,1512.0,1,2007,WD ,AdjLand
533206070,1565.0,193800.0,120,FV,32.0,3784.0,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1451.0,1511.0,GasA,Ex,Y,SBrkr,1565.0,0.0,0.0,1,0,2,0,2,1,Gd,5,Typ,0,No Fireplace,Attchd,Fin,2,476.0,TA,TA,Y,0.0,120.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,2,2007,New,Partial
527302020,1868.0,178000.0,80,RL,78.0,12090.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Ex,Y,SBrkr,1140.0,728.0,0.0,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,477.0,TA,TA,Y,268.0,112.0,0.0,0.0,147.0,0.0,No Pool,No Fence,No Misc Feature,0.0,1,2007,WD ,Abnorml
907414060,1422.0,179600.0,20,RL,63.0,8500.0,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1422.0,1422.0,GasA,Ex,Y,SBrkr,1422.0,0.0,0.0,0,0,2,0,3,1,Gd,7,Typ,0,No Fireplace,Attchd,RFn,2,626.0,TA,TA,Y,192.0,60.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,11,2007,WD ,Normal
904301060,1200.0,179000.0,90,RL,60.0,10800.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,1200.0,0.0,0.0,3,0,3,0,3,1,TA,5,Typ,0,No Fireplace,No Garage,No Garage,0,0.0,No Garage,No Garage,Y,120.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2009,WD ,Alloca
532479020,1641.0,140000.0,50,RL,70.0,10759.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,190.0,ALQ,811.0,0.0,1001.0,GasA,TA,Y,SBrkr,1001.0,640.0,0.0,0,0,2,0,4,1,TA,5,Typ,1,Gd,Detchd,Unf,2,490.0,TA,TA,Y,0.0,0.0,92.0,0.0,0.0,0.0,No Pool,GdPrv,No Misc Feature,0.0,7,2008,WD ,Normal
528110070,1973.0,395000.0,20,RL,110.0,14226.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,Gd,Y,SBrkr,1973.0,0.0,0.0,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,895.0,TA,TA,Y,315.0,45.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2007,New,Partial
534429130,1248.0,151500.0,20,RL,80.0,10800.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,ALQ,632.0,Unf,0.0,616.0,1248.0,GasA,Ex,Y,SBrkr,1248.0,0.0,0.0,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,Unf,1,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,5,2006,WD ,Normal
528365060,2418.0,341000.0,60,RL,96.0,10542.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173.0,Unf,0.0,138.0,1311.0,GasA,Ex,Y,SBrkr,1325.0,1093.0,0.0,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,RFn,3,983.0,TA,TA,Y,250.0,154.0,216.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,8,2008,WD ,Normal
533135020,1755.0,235000.0,60,RL,0.0,11949.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,Gd,PConc,Gd,TA,No,GLQ,601.0,ALQ,216.0,158.0,975.0,GasA,Ex,Y,SBrkr,975.0,780.0,0.0,0,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Unf,2,524.0,TA,TA,Y,502.0,60.0,0.0,0.0,0.0,0.0,No Pool,GdPrv,No Misc Feature,0.0,7,2009,WD ,Normal
910203100,672.0,72000.0,30,RM,61.0,8534.0,Pave,No Alley,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,432.0,432.0,GasA,TA,N,FuseA,672.0,0.0,0.0,0,0,1,0,2,1,TA,4,Min1,0,No Fireplace,No Garage,No Garage,0,0.0,No Garage,No Garage,N,0.0,0.0,112.0,0.0,0.0,0.0,No Pool,GdWo,No Misc Feature,0.0,6,2006,WD ,Normal
905451390,1626.0,154000.0,50,RL,70.0,10512.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,491.0,Unf,0.0,497.0,988.0,GasA,Ex,Y,SBrkr,988.0,638.0,0.0,0,0,1,1,3,1,Gd,6,Typ,0,No Fireplace,Attchd,Unf,1,332.0,TA,TA,Y,366.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2007,WD ,Normal
533213010,1726.0,222000.0,120,FV,0.0,3830.0,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1726.0,1726.0,GasA,Ex,Y,SBrkr,1726.0,0.0,0.0,0,0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,561.0,TA,TA,Y,0.0,254.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,1,2009,New,Partial
528118030,2748.0,390000.0,60,RL,108.0,13418.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1420.0,Unf,0.0,430.0,1850.0,GasA,Ex,Y,SBrkr,1850.0,898.0,0.0,1,0,2,1,4,1,Ex,9,Typ,1,Gd,BuiltIn,Fin,3,850.0,TA,TA,Y,212.0,182.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,10,2008,WD ,Abnorml
907200340,894.0,128200.0,20,RL,75.0,10650.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712.0,0.0,894.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,1,0,1,0,3,1,TA,5,Typ,0,No Fireplace,Attchd,Unf,1,308.0,TA,TA,Y,365.0,0.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,2,2010,WD ,Normal
528164060,2470.0,615000.0,20,RL,106.0,12720.0,Pave,No Alley,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2257.0,Unf,0.0,278.0,2535.0,GasA,Ex,Y,SBrkr,2470.0,0.0,0.0,2,0,1,1,1,1,Ex,7,Typ,2,Gd,Attchd,Fin,3,789.0,TA,TA,Y,154.0,65.0,0.0,0.0,216.0,144.0,Ex,No Fence,No Misc Feature,0.0,2,2008,WD ,Normal
907202010,1174.0,158000.0,20,RL,0.0,12250.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,Ex,Y,SBrkr,1174.0,0.0,0.0,1,0,1,0,3,1,TA,5,Typ,0,No Fireplace,Attchd,Unf,2,528.0,TA,TA,Y,211.0,0.0,280.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2008,WD ,Normal
528186180,1324.0,254000.0,120,RL,48.0,6240.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,461.0,1324.0,GasA,Ex,Y,SBrkr,1324.0,0.0,0.0,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,550.0,TA,TA,Y,192.0,38.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,12,2009,WD ,Normal
909250060,2447.0,169000.0,50,RL,50.0,9638.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,804.0,804.0,GasA,Ex,Y,SBrkr,1699.0,748.0,0.0,0,0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,Unf,1,336.0,TA,TA,Y,272.0,0.0,42.0,0.0,116.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2010,WD ,Normal
528315060,2199.0,284500.0,75,RL,84.0,9660.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1173.0,1173.0,GasA,Ex,Y,SBrkr,1182.0,1017.0,0.0,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,Fin,2,516.0,TA,TA,Y,0.0,131.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,9,2008,WD ,Normal
528231020,1374.0,184500.0,80,RL,67.0,13300.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Ex,Y,SBrkr,744.0,630.0,0.0,1,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,400.0,TA,TA,Y,100.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2010,WD ,Normal
528456230,1335.0,210400.0,20,FV,75.0,9000.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,1335.0,0.0,0.0,0,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2,575.0,TA,TA,Y,0.0,210.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2007,New,Partial
907180120,1588.0,214000.0,20,RL,78.0,10264.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,Unf,0.0,426.0,1588.0,GasA,Ex,Y,SBrkr,1588.0,0.0,0.0,0,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2,472.0,TA,TA,Y,158.0,29.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,8,2006,WD ,Normal
911370410,1652.0,392500.0,120,RM,64.0,5587.0,Pave,No Alley,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480.0,Unf,0.0,120.0,1600.0,GasA,Ex,Y,SBrkr,1652.0,0.0,0.0,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,482.0,TA,TA,Y,162.0,53.0,0.0,153.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,11,2008,New,Partial
527108090,2021.0,274725.0,60,RL,168.0,23257.0,Pave,No Alley,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,868.0,868.0,GasA,Ex,Y,SBrkr,887.0,1134.0,0.0,0,0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,RFn,2,422.0,TA,TA,Y,0.0,100.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,9,2006,New,Partial
528222050,1412.0,156932.0,60,RL,73.0,8499.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,616.0,616.0,GasA,Ex,Y,SBrkr,616.0,796.0,0.0,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,2,432.0,TA,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2007,New,Partial
528429110,1464.0,282922.0,20,RL,49.0,15256.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929.0,Unf,0.0,556.0,1485.0,GasA,Ex,Y,SBrkr,1464.0,0.0,0.0,1,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,Unf,3,754.0,TA,TA,Y,168.0,160.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,8,2007,WD ,Normal
902328100,1690.0,144000.0,75,RM,65.0,8850.0,Pave,No Alley,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815.0,815.0,GasA,Ex,Y,SBrkr,815.0,875.0,0.0,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1,225.0,TA,TA,Y,0.0,0.0,330.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2006,ConLw,Normal
527451410,1092.0,88000.0,160,RM,21.0,1680.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,525.0,GasA,TA,Y,SBrkr,525.0,567.0,0.0,0,0,1,1,3,1,TA,6,Typ,0,No Fireplace,Detchd,Unf,1,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2010,WD ,Family
531477050,1012.0,67500.0,30,RH,70.0,9800.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,N,FuseA,1012.0,0.0,0.0,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,Unf,1,429.0,TA,TA,Y,121.0,0.0,80.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,4,2010,WD ,Normal
914476130,1210.0,148000.0,80,RL,140.0,11080.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,552.0,1128.0,GasA,TA,Y,SBrkr,1210.0,0.0,0.0,1,0,2,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,Unf,2,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2006,WD ,Normal
535453020,1256.0,159000.0,20,RL,80.0,8000.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,476.0,Rec,488.0,292.0,1256.0,GasA,Gd,Y,FuseA,1256.0,0.0,0.0,1,0,1,1,3,1,Gd,6,Typ,0,No Fireplace,Attchd,RFn,1,311.0,TA,TA,Y,0.0,240.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2008,WD ,Normal
535379100,1130.0,120000.0,30,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821.0,Unf,0.0,299.0,1120.0,GasA,Ex,Y,SBrkr,1130.0,0.0,0.0,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,Unf,2,720.0,TA,TA,Y,229.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2006,WD ,Normal
905108190,858.0,134900.0,85,RL,0.0,7252.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,685.0,Unf,0.0,173.0,858.0,GasA,TA,Y,SBrkr,858.0,0.0,0.0,1,0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,Unf,2,576.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,4,2009,WD ,Normal
