pid,gr_liv_area,sale_price,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,log_sale_price,near_rr,near_main_rd,near_pos,house_age_at_sale,construction_age_at_sale,land_contour_bnk,land_contour_hls,land_contour_low,alley_grvl,alley_pave,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_fr3,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1.5unf,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_flat,roof_style_gambrel,roof_style_hip,roof_style_mansard,roof_style_shed,exterior1st_asbshng,exterior1st_asphshn,exterior1st_brkcomm,exterior1st_brkface,exterior1st_cblock,exterior1st_cemntbd,exterior1st_hdboard,exterior1st_imstucc,exterior1st_metalsd,exterior1st_plywood,exterior1st_precast,exterior1st_stucco,exterior1st_wd sdng,exterior1st_wdshing,mas_vnr_type_brkcmn,mas_vnr_type_brkface,mas_vnr_type_stone,foundation_brktil,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,garage_type_2types,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,garage_type_na,misc_feature_gar2,misc_feature_othr,misc_feature_shed,misc_feature_tenc,sale_type_cod,sale_type_cwd,sale_type_con,sale_type_conld,sale_type_conli,sale_type_conlw,sale_type_new,sale_type_oth,sale_type_vwd,sale_condition_abnorml,sale_condition_adjland,sale_condition_alloca,sale_condition_family,sale_condition_partial,ms_sub_class_120,ms_sub_class_150,ms_sub_class_160,ms_sub_class_180,ms_sub_class_190,ms_sub_class_30,ms_sub_class_40,ms_sub_class_45,ms_sub_class_50,ms_sub_class_60,ms_sub_class_70,ms_sub_class_75,ms_sub_class_80,ms_sub_class_85,ms_sub_class_90,ms_zoning_a (agr),ms_zoning_c (all),ms_zoning_fv,ms_zoning_i (all),ms_zoning_rh,ms_zoning_rm,yr_sold_2007,yr_sold_2008,yr_sold_2009,yr_sold_2010
533221090,1573,177500,65.0,2117,4,3,6,5,216.0,4,3,4,3,1,6,378.0,1,0.0,378.0,756.0,5,1,4,769,804,0,0.0,0.0,2,1,3,1,4,5,7,0,0,1,2.0,440.0,3,3,3,0,32,0,0,0,0,0,0,6,12.086725887897607,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
534128010,2090,200000,80.0,10382,3,3,7,6,240.0,3,3,4,3,2,5,859.0,4,32.0,216.0,1107.0,5,1,4,1107,983,0,1.0,0.0,2,1,3,1,3,7,7,2,3,2,2.0,484.0,3,3,3,235,204,228,0,0,0,0,350,11,12.206072645530174,0,0,1,36,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
528106110,2046,450000,105.0,15431,4,3,10,5,400.0,5,3,5,3,4,6,1430.0,1,0.0,564.0,1994.0,5,1,4,2046,0,0,1.0,0.0,2,1,2,1,5,7,7,2,4,3,3.0,878.0,3,3,3,188,65,0,0,175,0,0,0,8,13.017002861746503,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902206260,886,91300,50.0,5784,4,3,5,8,0.0,3,3,2,3,1,1,0.0,1,0.0,190.0,190.0,4,1,3,886,0,0,0.0,0.0,1,0,2,1,3,4,7,0,0,1,1.0,273.0,3,3,3,144,20,80,0,0,0,0,0,12,11.42190606658306,0,1,0,71,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
528222090,1258,173500,64.0,7697,4,3,7,6,0.0,4,3,4,3,1,1,0.0,1,0.0,1246.0,1246.0,5,1,4,1258,0,0,0.0,0.0,2,0,3,1,4,6,7,0,0,2,2.0,462.0,3,3,3,0,0,0,0,0,0,0,0,8,12.063932878369052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
528218150,1324,199500,100.0,18494,3,3,6,5,0.0,4,3,4,3,1,1,0.0,1,0.0,1324.0,1324.0,5,1,4,1324,0,0,0.0,0.0,2,0,3,1,4,6,7,0,0,3,2.0,430.0,3,3,3,36,23,0,0,0,0,0,0,1,12.203569515312056,0,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
903400180,1848,207000,64.0,13053,4,3,6,7,0.0,3,3,3,3,1,1,0.0,1,0.0,833.0,833.0,4,1,4,1053,795,0,0.0,0.0,1,1,4,1,4,8,7,1,4,1,2.0,370.0,3,3,1,0,0,0,0,220,0,0,0,6,12.240474072247506,0,0,0,85,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
535453210,1269,155000,70.0,7931,4,3,5,6,0.0,3,3,3,3,1,4,374.0,2,532.0,363.0,1269.0,3,1,3,1269,0,0,0.0,0.0,1,1,3,1,3,6,7,1,2,1,1.0,308.0,3,3,3,0,0,0,0,0,0,0,0,6,11.951180395901384,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
916386010,1346,220000,88.0,11896,3,3,7,5,60.0,4,3,4,3,1,6,78.0,1,0.0,1258.0,1336.0,5,1,4,1346,0,0,1.0,0.0,2,0,3,1,4,6,7,1,3,3,3.0,660.0,3,3,3,100,48,0,0,0,0,0,0,5,12.301382825334498,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
907181090,1749,196000,68.0,9272,3,3,7,5,0.0,4,3,4,3,1,6,500.0,1,0.0,342.0,842.0,5,1,4,856,893,0,0.0,0.0,2,1,3,1,4,7,7,0,0,2,2.0,515.0,3,3,3,140,85,0,0,0,0,0,0,6,12.185869938212656,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902206020,492,61500,52.0,7830,4,3,3,5,0.0,3,3,2,3,1,2,416.0,1,0.0,76.0,492.0,3,1,4,492,0,0,1.0,0.0,1,0,1,1,3,3,7,0,0,1,1.0,200.0,2,3,1,0,0,78,0,0,0,0,0,6,11.02679245379461,0,0,0,85,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
527327050,2030,195000,65.0,12046,3,3,6,6,298.0,3,3,3,3,1,2,156.0,1,0.0,692.0,848.0,3,1,4,1118,912,0,0.0,0.0,2,1,4,1,4,8,7,1,3,3,2.0,551.0,3,3,3,0,224,0,0,0,0,0,0,6,12.180754837545884,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
527455250,988,129250,65.0,7150,4,3,5,6,52.0,3,3,3,3,1,4,725.0,1,0.0,263.0,988.0,3,1,4,988,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,1,1.0,360.0,3,3,3,0,0,0,0,0,0,0,0,11,11.769503792370676,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
528326110,2172,291000,60.0,11000,4,3,9,5,295.0,4,3,5,3,2,1,0.0,1,0.0,1519.0,1519.0,5,1,4,1533,639,0,0.0,0.0,2,1,4,1,5,8,7,1,3,2,3.0,687.0,3,3,3,162,153,0,0,0,0,0,0,6,12.581078546153629,0,0,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
914452190,1080,134000,71.0,9187,4,3,6,5,0.0,3,4,3,3,1,5,336.0,1,0.0,748.0,1084.0,3,1,4,1080,0,0,0.0,0.0,1,1,3,1,3,5,7,0,0,1,2.0,484.0,3,3,3,120,0,158,0,0,0,0,0,6,11.805595078933049,0,0,0,24,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
535425060,1312,186000,76.0,11355,3,3,7,7,125.0,3,3,3,3,1,4,637.0,1,0.0,675.0,1312.0,5,1,4,1312,0,0,0.0,0.0,1,1,3,1,3,6,7,1,4,2,2.0,495.0,3,3,3,0,304,144,0,0,0,3,6500,4,12.133501952695338,0,0,0,50,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532376250,925,133500,65.0,8638,3,3,5,6,0.0,3,3,3,3,1,5,181.0,1,0.0,744.0,925.0,4,1,4,925,0,0,1.0,0.0,1,0,2,1,3,5,7,0,0,1,2.0,484.0,3,3,3,203,74,0,0,0,0,0,0,10,11.801856756822442,1,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535379110,1534,148000,60.0,10800,4,3,5,9,0.0,3,4,4,3,3,1,0.0,1,0.0,736.0,736.0,5,1,4,751,783,0,0.0,0.0,1,1,3,1,4,6,7,0,0,0,0.0,0.0,0,0,1,0,112,0,0,0,0,0,0,7,11.904967552746252,0,0,0,112,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
528118010,2376,325300,101.0,14215,3,3,8,5,380.0,4,3,5,3,3,1,0.0,1,0.0,1158.0,1158.0,5,1,4,1158,1218,0,0.0,0.0,3,1,4,1,4,9,7,1,4,2,3.0,853.0,3,3,3,240,154,0,0,0,0,0,0,11,12.692503112461443,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528235160,1959,215000,59.0,11796,3,3,7,5,0.0,4,3,4,3,3,1,0.0,1,0.0,847.0,847.0,5,1,4,847,1112,0,0.0,0.0,2,1,4,1,4,8,7,1,4,3,2.0,434.0,3,3,3,100,48,0,0,0,0,0,0,7,12.2783933071098,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
905478030,1716,131000,60.0,11409,4,3,5,4,0.0,3,3,3,3,1,2,292.0,1,0.0,476.0,768.0,4,1,4,1148,568,0,0.0,0.0,1,1,3,1,3,8,5,1,4,1,1.0,281.0,3,3,3,0,0,0,0,160,0,0,0,1,11.782952602183288,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
902106130,936,109500,56.0,4485,4,3,5,7,0.0,3,3,3,3,1,4,579.0,1,0.0,357.0,936.0,3,1,4,936,0,0,1.0,0.0,1,0,2,1,3,5,7,1,4,0,0.0,0.0,0,0,2,51,0,135,0,0,0,3,0,5,11.603679828238691,0,1,0,90,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
902102080,1230,110000,60.0,10440,4,3,5,6,0.0,3,3,3,3,1,1,0.0,1,0.0,440.0,440.0,4,1,4,682,548,0,0.0,0.0,1,1,2,1,3,5,7,0,0,1,2.0,440.0,3,3,3,74,0,128,0,0,0,3,0,5,11.608235644774552,0,0,0,99,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
909176170,2592,150000,60.0,10890,4,3,5,6,0.0,3,3,3,3,2,3,371.0,1,0.0,925.0,1296.0,2,0,3,1296,1296,0,2.0,0.0,2,0,6,2,3,12,5,0,0,0,0.0,0.0,0,0,3,0,742,240,0,0,0,0,1512,1,11.918390573078392,0,0,0,84,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
533206070,1565,193800,32.0,3784,3,3,8,5,36.0,4,3,4,3,1,6,60.0,1,0.0,1451.0,1511.0,5,1,4,1565,0,0,1.0,0.0,2,0,2,1,4,5,7,0,0,3,2.0,476.0,3,3,3,0,120,0,0,0,0,0,0,2,12.174581978438804,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
527302020,1868,178000,78.0,12090,4,3,6,7,74.0,3,3,4,3,1,1,0.0,1,0.0,585.0,585.0,5,1,4,1140,728,0,0.0,0.0,3,1,3,1,3,7,7,1,3,3,2.0,477.0,3,3,3,268,112,0,0,147,0,0,0,1,12.089538829274222,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
907414060,1422,179600,63.0,8500,4,3,7,5,106.0,4,3,4,3,3,1,0.0,1,0.0,1422.0,1422.0,5,1,4,1422,0,0,0.0,0.0,2,0,3,1,4,7,7,0,0,2,2.0,626.0,3,3,3,192,60,0,0,0,0,0,0,11,12.098487434850236,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
904301060,1200,179000,60.0,10800,4,3,5,5,0.0,3,3,4,4,4,6,1200.0,1,0.0,0.0,1200.0,3,1,4,1200,0,0,3.0,0.0,3,0,3,1,3,5,7,0,0,0,0.0,0.0,0,0,3,120,0,0,0,0,0,0,0,3,12.095141084822892,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
532479020,1641,140000,70.0,10759,4,3,5,4,0.0,3,4,4,3,1,2,190.0,5,811.0,0.0,1001.0,3,1,4,1001,640,0,0.0,0.0,2,0,4,1,3,5,7,1,4,1,2.0,490.0,3,3,3,0,0,92,0,0,0,4,0,7,11.84939770159144,0,1,0,36,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
528110070,1973,395000,110.0,14226,4,3,8,5,375.0,4,3,4,3,3,1,0.0,1,0.0,1935.0,1935.0,4,1,4,1973,0,0,0.0,0.0,2,0,3,1,4,9,7,1,4,3,3.0,895.0,3,3,3,315,45,0,0,0,0,0,0,7,12.88664104388326,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
534429130,1248,151500,80.0,10800,4,3,5,7,88.0,3,3,3,3,1,5,632.0,1,0.0,616.0,1248.0,5,1,4,1248,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,1,1.0,286.0,3,3,3,0,0,0,0,0,0,3,0,5,11.92834090393156,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
